Title,Meta_score,Summary,User_score,GamesRelease,Descrition
RUNAWAY: THE DREAM OF THE TURTLE,67,the adventure is made up of 6 main chapters players can explore more than 100 different places in all four corners of the globe: alaska hawaii underwater or in the sky in the heart of the jungle or on board a huge yacht there are tons of different colourful places marvellous backdrops for an unforgettable adventure pendulo studio has concocted a large number of tasty puzzles and scintillating enigmas of advancing difficulty levels for players to solve but pendulo studio has also taken care that nobody will get stuck for too long in certain game passages; difficulty levels in comparison with the first episode remain the same all players have to do is open their eyes and ears for clues that emerge throughout and deploy the basic level of nous required for all adventure games [pendulo studios],7.8,Mar 14 2007,tofficial site: http://www.runaway-thegame.com/ pendulo studios adventure 3d modern third-person modernnumber of players: 1 playeresrb descriptors: crude humor language mild violence sexual themes use of drugs no online multiplayer
RISE OF INCARNATES,67,a free-to-play action game blending fighting and shooting in a 2v2 battle arena feel a rush of power as you awaken latent character abilities and string together combos all while working strategically with your partner to dominate opponents,7.0,Jul 1 2015,m bandai namco games action general
THE DARK CRYSTAL: AGE OF RESISTANCE TACTICS,67,netflix's the dark crystal: age of resistance comes to life as a thrilling tactical strategy game! in the dark crystal: age of resistance tactics lead the heroic gelfling to restore light to the world of thra! experience everything the fantasy world has to offer by playing throughand going beyondthe events of the netflix series encounter never-seen-before playable characters stories and environments over the course of 80 unique turn-based campaign battles taking place across the lands of thra recruit new allies and customize their forces by assigning them jobs and outfitting them with new equipment continue the story in an expanded world of thra - delve deeper into the legend of the dark crystal to learn more about the gelfling clans and their histories across more than 5 diverse modular territories choose from over 15 character jobs play through reimagined and brand-new battles against the malicious skeksis and help lead the proud gelfling to victory gelfling tactics - devise unique ways for the outmatched gelfling to fulfill their prophecy in multi-layered turn-based tactical combat units can be customized for specific fights with gear upgradable abilities and a job system use guile planning and cunning to overcome superior foes! highly replayable - replay finished battles to earn full marks or replay the entire game! once completed challenge new game+ mode keeping all progress from the first playthrough while facing more difficult versions of battles rich dynamic environments - the world of thra is a living unpredictable environment as dangerous as it is beautiful dynamic events on the battlefield may create opportunities or put the gelflings at a disadvantage necessitating rapid changes in strategy,6.1,Feb 4 2020,e10+ bonusxp strategy turn-based tactics no online multiplayer
PACIFIC STORM,67,on december 7 1941 a major part of the us pacific navy stationed at pearl harbor was assaulted by japanese planes japanese fighters were destroying american aircraft on land and in the air without giving them a chance for a counterattack the furious battle of pearl harbor became the first in the sequence of gory sea combats now you can take part in all major pacific battles of the world war ii in the pacific storm game that is a mixture of rts war-game and simulator all major and important sea battles of world war ii which took place in the pacific ocean are included and you can play either for the usa or japanmine the resources (money iron and nickel ore bauxites and oil) train various units and retaliate! sink'em all! [buka entertainment],5.9,Oct 2 2006,tofficial site: http://pacificstorm.cdvus.com/ lesta studio strategy real-time historic general historicnumber of players: 1 playeresrb descriptors: violenceconnectivity: local area network onlineonline modes: competitive 8 players onlinecopy protection: starforce protection
SCANNER SOMBRE,67,regaining consciousness you smell the damp opening your eyes you see the stone walls of the chamber flickering by the light of the fire; you stumble to your feet and kick a helmet clattering across the floor slowly the ache in your head begins to subside and you notice the beginnings of a passage after a few steps the darkness consumes you returning to the safely of the fire you see a lidar scanner on the floor - a trigger press results in a faint glow coming from inside the helmet you put the helmet on adjust the beam-width and proceed into the abyss,6.9,Apr 26 2017, introversion software action adventure linearspecial controllers: htc vive oculus rift htc vive oculus rift valve index oculus rift no online multiplayer
FACES OF WAR,67,faces of war combines real-time strategy with advanced tactics and the ability to control a single unit in battle this game is being developed by the same team that created the original title soldiers: heroes of world war ii faces of war immerses players right in the heat of wwii action the game includes all the highlights of the original and provides even better physics and unit models complex team ai and new tactical opportunities new unit commands such as move to cover and charge position help team survival while new personal moves like climbing over fences and aimed-shots keep individual soldiers fighting four new campaigns give players an opportunity to command american english soviet and german troops during world-renowned battles that include d-day and the storming of berlin on top of all that players will also have a chance to fight through new winter missions that give them a whole new experience faces of war demonstrates a completely new level of ai that allows players to gain full control of units on one hand and to concentrate on more strategic aspects on the other ai controlled soldiers don’t simply execute any order given by a player they think how to do it the most efficient and safe way from now on all human units in the game possess a new characteristic - morale which is influenced by many in-game events [1c company],8.5,Sep 12 2006,mofficial site: http://facesofwargame.us.ubi.com/+ best way strategy real-time historic general historicnumber of players: 1 playeroffline modes: competitive cooperative team orientedonline modes: competitive cooperative team oriented 16 players online
AQUANOX,67,come aboard and explore the dangerous and merciless deep sea with all its adventures features over 30 single-player-missions; 9 completely different playerships; over 40 different enemies including gigantic creatures; gripping story and detailed world with over 70 npcs; and deathmatch and teambased multiplayer modes [fishtank interactive],7.7,Nov 19 2001,t massive development simulation sci-fi marine futuristic sub futuristic sub combatnumber of players: 1-16 playersesrb descriptors: violence
NBA LIVE 08,67,taking a page out of nba street homecourt's book nba live 08 introduces quickstrike ballhandling this intuitive gameplay mechanic is mapped to the right analog stick and gives you the direct responsiveness you need to perform a full repertoire of ankle-breaking ball-handling moves that let you dominate on the perimeter pass the ball inside and win the battle in the post with all-new 'own the paint' post play for the big men down low use the new shot-countershot control to string together combos of fakes and shots to fool your defender into committing and create space for the game-defining bucket nba live 08 introduces hot spots where real nba shot data is used to illuminate the locations on the floor where your players are most effective couple this with all-new signature go-to moves that capture the essence of the nba's best and you can now play the game on a console like you see it from the stands [electronic arts],3.5,Oct 30 2007,eofficial site: http://www.easports.com/nbalive08/ ea canada sports traditional team basketball sim simnumber of players: 1 playerlicense: major league sport
PLATFORMINES,67,platformines is a unique 2d platformer packed with exploration rpg and shooter elements set in a vast 16-bit underground world! customise your character master all difficulty levels and literally jump to the top of the leaderboards to prove your skills!,7.0,Mar 28 2014, magiko gaming action action adventure platformer open-world 2d no online multiplayer
SEBASTIEN LOEB RALLY EVO,67,sebastien loeb rally evo is an off-road racing game experience that teams players with the greatest racer in rally history: se?bastien loeb,7.1,Jan 29 2016,eofficial site: http://sebastienloebrallyevo.com/ milestone s.r.l racing general
DUNGEON SOULS,67,dungeon souls is a two-dimensional hack n' slash roguelike dungeon crawler explore randomly generated dungeons collect legendary items and upgrade six unique heroes to conquer the dark forces that roam the depths below,5.8,Dec 2 2016, mike studios role-playing action rpg
THE KING'S BIRD,67,the king's bird is a momentum-based precision-platformer that seamlessly combines parkour with aerial movement,7.0,Aug 23 2018, serenity forge action platformer 2d no online multiplayer
DETACHED,67,left behind along with cargo detached from an enormous class b trawler big zoe you must make your way through an abandoned space station before you run out of resources equipped with only an advanced eva spacesuit your skill in zero gravity flight will be tested,tbd,May 18 2017, anshar studios adventure 3d first-personspecial controllers: htc vive oculus rift htc vive oculus rift windows mixed reality htc vive oculus rift windows mixed reality valve index oculus rift online multiplayer
ANGELS WITH SCALY WINGS,67,you the player are an ambassador for earth sent through a mysterious portal into the world of dragons explore a town full of secrets and the people who keep them in this sci-fi visual novel with slice of life and dating sim elements,8.9,Jan 31 2017, radical phi adventure visual novel no online multiplayer
NBA PLAYGROUNDS,67,classic nba arcade action is back! take your “a” game to the playground and beat the best in high-flying 2-on-2 basketball action practice your skills offline play with up to three others and take your talents online to posterize your opponents with acrobatic jams and ridiculous displays of skill,7.2,May 9 2017,e saber interactive sports team basketball arcade online multiplayer
TYRANNY: BASTARD'S WOUND,67,experience a new chapter of tyranny the critically-acclaimed role-playing game (rpg) in bastard’s wound a new expansion that builds upon the game’s compelling story tyranny an original rpg from obsidian entertainment invites the player to make their mark on a world conquered by evil and the bastard’s wound expansion opens up a new area of the tiers where refugees from the war-torn world have established a haven in secret delve deeper into the mysteries of terratus as you bring kyros' justice (or your own version of it) to a new corner of the tiers in addition to the new region bastard's wound gives you a chance to learn more about your party in a trio of companion quests featuring lantry verse and barik,6.8,Sep 7 2017, obsidian entertainment role-playing western-style no online multiplayer
SILENCE OF THE SLEEP,66,assume the role of a man called jacob reeves a man who has lost his reason to live he throws himself into a blackness to end his misery but instead of it being the end he wakes up without a memory of his life before,7.6,Oct 1 2014, jesse makkonen adventure general
AGE OF MYTHOLOGY: EXTENDED EDITION,66,the classic real time strategy game that transports players to a time when heroes did battle with monsters of legend and the gods intervened in the affairs of mortals use mythological creatures like minotaurs and cyclopes to bolster your armies' strength call upon the gods for assistance in flattening enemy towns with meteors or scatter opposing troops with lightning storms the extended edition includes: age of mythology age of mythology: the titans golden gift campaign,7.4,May 8 2014, ensemble studios strategy real-time general fantasy
AMONG THE SLEEP,66,among the sleep invites you into the mind and body of a two year old child after being put to bed one evening mysterious things start to happen played in first person the game lets its players immerse themselves in a child's limitless imagination this is a perspective we all have a distant familiarity with but few can clearly remember what it felt like in the borderland between dream and reality surreal creatures and diverse environments will present you with both physical and mental obstacles that challenge your creativity,7.4,May 29 2014,tofficial site: http://www.krillbite.com/ats/ krillbite studio modern adventure 3d first-person modern no online multiplayer
TAHIRA: ECHOES OF THE ASTRAL EMPIRE,66,a tactical turn-based rpg set on a world fallen into a medieval dark age after the collapse of a spacefaring civilization you must guide tahira the 20-year-old princess of avestan on the most challenging night of her life as she fights to save her people from the genocidal astral empire,6.0,Aug 31 2016, whale hammer games strategy turn-based tactics no online multiplayer
CULPA INNATA,66,a world union citizen is murdered in russia one of the few remaining rogue states this murder oddly coincides with the accidental death of a prominent professor in adrianopolis an important border town between the world union and russia peace officer phoenix wallis is assigned to lead the investigation of the murder still young and inexperienced she will soon make discoveries beyond her wildest imagination as skilled hackers and subversive characters begin taking an inexplicable interest in phoenix her investigation reveals enigmatic clues that lead her deeper and deeper into a mystery that challenges not only her case but her very beliefs in the worldview she has sworn to protect this story-driven third person game uses a 3d engine with dynamic cameras and other technologies developed by momentum as the game features a wide variety of organic obstacles ranging from logic puzzles to hi-tech gadget manipulation to dialogue and inventory challenges [strategy first],7.7,Nov 2 2007,mofficial site: http://www.culpainnata.com/ momentum dmt adventure 3d sci-fi sci-fi third-personnumber of players: 1 playeresrb descriptors: blood language strong sexual content violence no online multiplayer
HEROES OF MIGHT AND MAGIC V: HAMMERS OF FATE,66,key features of the expansion pack include: new faction: introducing the brand-new dwarves faction made up of heroic warriors and rune magic adepts who stalk ashan's deepest mountains and most hostile regions a brand-new adventure: featuring 15 new missions new heroes and improved cut-scenes the new campaign will lead players even deeper into the dramatic events that began with heroes of might and magic v extended game experience: includes a wealth of new spells and abilities 5 new single-player maps 10 new multiplayer maps new buildings new artifacts and new neutral creatures heroes of might and magic v: hammers of fate gives players the tools to develop new tactics and further their game experience both online and offline improved mechanics and gameplay: new features such as caravans and a random map generator allow players to have unlimited replay options and an even smoother gameplay experience in addition the simultaneous turn feature will speed up online games [ubisoft],8.3,Nov 14 2006,tofficial site: http://www.mightandmagic.com/heroesv/us/home.php nival interactive strategy turn-based fantasy general fantasynumber of players: 1-8 playersesrb descriptors: alcohol reference blood and gore fantasy violence mild language suggestive themesoffline modes: competitive cooperative team orientedconnectivity: onlineonline modes: competitive cooperative team orientedresolution: widescreen 8 players online
THE SIMS 4: OUTDOOR RETREAT,66,take your sims camping and explore the all-new destination of granite falls in the sims 4 outdoor retreat! venture into the deep woods to discover new surprises including dangerous and wondrous herbs new species of fish creepy insects and…bears? hang out by the campfire before trying to find the hermit rumored to live in the deepest parts of the forest,5.8,Jan 13 2015,t maxis simulation virtual virtual life
DEVIL MAY CRY 3: SPECIAL EDITION,66,"devil may cry 3 marks the return of the world’s toughest demon slayer dante in a riveting new game marked by complex storylines striking graphics and unadulterated stylistic action as a prequel to the first devil may cry the story unfolds an earlier chapter in dante’s history to a fateful clash with his evil twin brother in addition to its characteristic fast paced action the game increases the intensity with a new ""style"" system it adds more depth to gameplay and allows players to choose between short-range long-range defensive or evasive play styles each system has its own range of features and players can power up their favorite style for increased special attack abilities special edition feature: now play as dante’s twin vergil! [capcom]",8.7,Oct 16 2006,mofficial site: http://www.ubi.com/us/games/info.aspx?pid=4394 sourcenext action action adventure fantasy beat-'em-up fantasy linearnumber of players: 1 playeresrb descriptors: blood suggestive themes violencesound: dolby pro logic ii no online multiplayer
LIGHT OF ALTAIR,66,light of altair is a colonization game set in our own solar system and beyond you must set up a strong economy to survive in the hostile void of space as you compete with other factions the deadly environment and internal conflicts of interest but most of all it is a strongly story driven game that will pull people in to this vision of the future [saintxi],8.4,Jun 4 2009,official site: http://www.saintxi.com/ saintxi simulation general
FIVE: GUARDIANS OF DAVID,66,five: guardians of david is an expansive action-rpg set in the ancient lands of canaan lead and play the five heroes battling across exotic locations filled with archaic cultures rich characters and powerful artifacts experience one of the greatest stories ever told in this 11-act epic,6.0,Nov 24 2015, kingdom games role-playing action rpg no online multiplayer
LAST DAYS OF OLD EARTH,66,last days of old earth is a turn-based strategy game set in a far future world where the sun is dying the remnants of humanity must migrate once a generation towards the equator where it is still warm enough to sustain life,tbd,Jun 7 2016, auroch digital strategy turn-based tactics
THE INNER FRIEND,66,descend into an eerie world made of scattered memories and unresolved traumas and explore a nightmarish landscape where you will come face to face with childhood fears and nightmares,tbd,Sep 6 2018, playmind action adventure general no online multiplayer
PRO CYCLING MANAGER 2019,66,manage your own team of professional cyclists in the new 2019 season take the lead in over 200 races and 600 stages around the world and try to win legendary races like la vuelta and the tour de france,tbd,Jun 27 2019,e cyanide sports individual biking online multiplayer
CITY LIFE 2008 EDITION,66,the game puts players in the role of an urban planner and real estate developer designing building and maintaining every aspect of their creation the latest version contains an additional 23 maps as well as the possibility to import satellite maps there are also 60 new buildings including london landmarks such as st paul’s cathedral and the royal opera house [ascaron],7.6,Jul 29 2008,tofficial site: http://www.paradoxplaza.com/index.php?option=com_content&task=view&id=255&itemid=214 paradox interactive strategy city building management modern modern governmentnumber of players: 1 player
QUANTUM BREAK,66,quantum break blurs the line between television and gameplay integrating the two into one seamless uniquely immersive experience quantum break weaves the cinematic action of intense gameplay with the tension and drama of scripted television creating a world where each has a direct impact on the other,5.6,Apr 5 2016,m remedy entertainment action general no online multiplayer
PITFALL: THE LOST EXPEDITION,66,deep in the peruvian jungle assume the role of pitfall harry a fearless rough-and-ready treasure seeker who battles evil using his athletic ability and a knapsack filled with adventure gear your mission: race against a rival explorer to find hidden treasures which in the wrong hands could spell doom for you and your friends featuring over 50 perilous levels including lush rain forests creature-ridden caves and vast glacial mountains you are challenged to explore a dynamic obstacle-filled world adventure your way through a vast landscape from forests to ancient ruins to subterranean mines with fast-paced action pathways and a host of obstacles and challenges you must face the consequences of your every decision crossing treacherous jungle terrain and dark areas filled with puzzles tricks and traps you'll be swinging on vines avoiding crocodiles and dodging rolling logs as you unearth artifacts and use your cunning to defeat dangerous foes laugh in the face of danger! [activision],7.7,Oct 15 2004,e beenox action platformer platformer 3d 3dnumber of players: 1 playeresrb descriptors: violence
BLAZERUSH,66,welcome to the world of racing and frantic fun! blazerush is a dynamic arcade racing survival game with no health no levelling and no brakes! you can assemble a team of friends to play in local or online multiplayer choose a car to your taste and chase blow up and cut off! adapt your style and tactics to new enemies obstacles and tracks,8.3,Oct 28 2014,e10+ targem games driving racing arcade automobilespecial controllers: oculus rift
SAINTS ROW: GAT OUT OF HELL,66,get with johnny gat & kinzie kensington as you tear apart hell in a mission to save the boss’ soul historic icons old friends older enemies a talking gun a full length musical number and more shenanigans await you,6.2,Jan 20 2015,m volition inc. action adventure general modern open-world
NIBIRU: AGE OF SECRETS,66,martin holan a linguistics and archeology student has been contacted by his uncle to examine a mysterious world war ii tunnel unearthed while building a new highway in bohemia a friend of martin’s uncle is supposed to meet martin upon his arrival to brief him on the mysterious discovery however when he arrives in prague he discovers she has been murdered what begins as a short expedition to prague to examine an enigmatic tunnel turns into a dangerous and thrilling mystery where murder deception the deep dark secrets of the nazis and the demise of the mayan civilization have our hero reeling into the heart of an exhilarating adventure [adventure company],5.8,Aug 31 2005,t future games adventure general generalnumber of players: 1 playeresrb descriptors: blood mild language mild violence use of alcohol and tobaccocopy protection: starforce protection
GLORY OF THE ROMAN EMPIRE,66,the glorious age of rome - a time when the empire was at its peak envied and feared by friend and foe alike all across the provinces governors spared no expense to build cities of unparalleled splendor and magnificence and leave their mark in history in glory of the roman empire players enter this time of wonder and use their city building skills to create cities that would humble even rome itself in campaign mode players use careful planning and governing in order to become the empire's most respected governor or they can go online in challenge mode to best players across the internet and determine who can build an empire to stand the test of time glory of the roman empire is an easy to learn yet difficult to master city building and management simulation that will challenge players in an historically authentic settings while lush graphics immerse the player in the culture of the ancient roman empire [cdv software],7.5,Jul 3 2006,e10+official site: http://www.glory-of-rome.com/ haemimont haemimont games strategy city building management historic historic governmentnumber of players: 1 playeresrb descriptors: alcohol reference violenceonline modes: competitive
FALLEN LEGION+,66,fallen legion is an intense action rpg where every battle is a heart-pounding fight and each gut-wrenching choice impacts the realm,tbd,Jan 5 2018,official site: http://www.fallenlegiongame.com/ yummyyummytummy role-playing action rpg
MAJESTIC,66,majestic is an episodic online entertainment experience set against the backdrop of a grand and sinister conspiracy -- an unfolding mystery adventure that uses the internet as a canvas for its story weaving you through both real and fictional experiences in real time [electronic arts],7.3,Jul 31 2001,m anim-x adventure general generalesrb descriptors: animated violence
FAR GATE,66,seattle development house super x studios brings us this 3d real-time strategy title set in massive constantly changing and moving 360° space environments with 16 missions 3 unique races and over 75 distinctive units,tbd,Sep 10 2001,e super x studios strategy real-time general generalnumber of players: 1-4 players
ALONE IN THE DARK: THE NEW NIGHTMARE,66,from the moment edward carnby and aline cedrac set foot on shadow island they were confronted by evil creatures intent on thwarting their progress to recover three ancient tablets fears threaten from every corner the slightest shadow could be hiding deep secrets or concealing worse nightmares  [infogrames],7.6,Jun 25 2001,m spiral house action adventure horror horror survivalnumber of players: 1 playeresrb descriptors: blood and gore violence no online multiplayer
DRAGON AGE: ORIGINS - DARKSPAWN CHRONICLES,66,you now fight as the darkspawn! the city of denerim jewel of ferelden girds itself for war as a hurlock vanguard you alone hold the power to make thralls of your fellow darkspawn and drive them into the heat of battle heed the archdemon's call denerim must burn! [electronic arts],5.3,May 18 2010,mofficial site: http://dragonage.bioware.com/addon/ bioware role-playing pc-style rpg pc-style rpg western-style
VIRTUA TENNIS 4,66,virtua tennis 4 is more than just hitting the ball; it's about the angle of the racquet the spin and speed of the ball and the power of the shot the advanced motion sensors of playstation move precisely track both the fast and subtle movements of the controller allowing for pinpoint accurate shots as players improve their racquet skills virtua tennis 4 will also support 3d technology delivering unprecedented realism to the tennis experience bringing you closer than ever to being out on the court,7.1,Jun 24 2011,eofficial site: http://www.sega.com/virtuatennis4/ sega sports traditional individual tennis tennisnumber of players: 1-4 playersesrb descriptors: comic mischiefspecial controllers: kinect compatible 4 players onlinesplit screen offline players: 4 players
THIS IS THE POLICE 2,66,interpret the law as you will run the sheriff’s department manage your cops investigate interrogate incarcerate make tough decisions – and try to keep out of prison yourself – in this story-driven mixture of adventure and strategy set in a cold border town riven with violence,6.5,Jul 31 2018,m weappy studio simulation virtual career no online multiplayer
OOZI: EARTH ADVENTURE,66,we're happy to announce that oozi: earth adventure is now available to all pc gamers! the pc version includes all four episodes previously released on xbox live indie games,6.9,Sep 16 2012, awesomegamesstudio awesome games studio action miscellaneous platformer compilation 2dnumber of players: 1 player no online multiplayer
SECRET FILES: TUNGUSKA,66,nina is torn from her day-to-day routine when she discovers that her father has disappeared without a trace as the police seem reluctant to help her nina sets off to look for clues relating to her father's whereabouts she joins efforts with max gruber a young colleague of her father who impulsively offers to help the attractive young lady together they quickly determine that nina's father was involved with a research expedition to siberia in an attempt to reveal the causes of the mysterious tunguska catastrophe of 1908 in that mysterious event a mighty explosion triggered an inferno that decimated the land of tunguska nina and max soon realize that her father's disappearance is related to the tunguska event and the search for answers leads nina and max to the most remote corners of the world – berlin moscow cuba china and the antarctic powerful adversaries are also interested in nina's father's secret in the end much more is at stake than just the disappearance of an old man [dreamcatcher interactive],7.2,Oct 30 2006,tofficial site: http://www.tunguska-game.com fusionsphere systems adventure general generalnumber of players: 1 playeresrb descriptors: blood mild language mild suggestive themes mild violence use of alcohol and tobacco no online multiplayer
THE SILVER LINING - EPISODE 1: WHAT IS DECREED MUST BE,66,the silver lining is a fan-made sequel in the king's quest line formerly known as king's quest ix: every cloak has a silver lining,tbd,Jul 10 2010,official site: http://www.tsl-game.com/ phoenix online studios adventure general general
DRAGON AGE: ORIGINS - LELIANA'S SONG,66,a standalone adventure in which you play as leliana during the mission--and betrayal--that changed her forever it is years before the blight and leliana is a young bard whose curiosities run more to passion than to the chant of light her mentor marjolaine is determined to inflict the orlesian game of intrigue on ferelden it is a time of adventure and excitement and it cannot last,6.2,Jul 6 2010,official site: http://dragonage.bioware.com/lelianas_song/ bioware role-playing pc-style rpg pc-style rpg western-style
OSCURA: LOST LIGHT,66,oscura the apprentice lighthouse keeper has destroyed the aurora stone sending shards across the driftlands and thrusting them into darkness and danger it is now incumbent upon oscura to confront the shards of the stone and restore light to the driftlands before creatures of the dark can destroy it,4.4,Feb 24 2015, chocolate liberation front action platformer 2d no online multiplayer
THE ESCAPISTS: THE WALKING DEAD,66,the escapists the walking dead is a game where players will don the role of rick grimes to keep their fellow survivors safe and plan the perfect escape routes,6.4,Sep 30 2015, team17 action general no online multiplayer
KARMA. INCARNATION 1,66,this original adventure game explores a love story between two beautiful souls through ingenious humour and a bizarre hand-drawn frame-by-frame animation style our hero's beloved has been abducted by evil spirits and the only way to reunite them is to reincarnate himself as a dragon to defeat evil but something has gone wrong and his soul is reborn as a worm named pip now pip must overcome the challenges of a surreal world solve mind bending puzzles and save his love choosing between good and evil pip learns the laws of karma and his choices define the outcome of the game,7.8,Oct 19 2016, auralab action platformer 2d no online multiplayer
MINIATURE GARDEN,66,miniature garden is a japanese mystery visual novel with multiple endings and art by korie riko (lump of sugar),tbd,Mar 30 2017, muzintou adventure visual novel no online multiplayer
TOY ODYSSEY: THE LOST AND FOUND,66,toy odyssey is fundamentally an action-adventure platformer the player spends the night exploring a randomly-generated house defeating bosses in each of the unique rooms and then going up against the final boss,tbd,Sep 20 2016, hikergames action platformer 2d
BRUT@L,66,brut@l is a modern re-imagining of the classic ascii dungeon crawler with roguelike elements with perma death as a key feature players choose their hero: ranger mage warrior or amazon then descend into a procedurally generated world constructed entirely from ascii with weapon crafting potion brewing and an onslaught of enemies to face can you survive this brut@l dungeon crawler?,tbd,Feb 9 2017,t stormcloud games limited action adventure general
ORIGINAL JOURNEY,66,original journey is a 2d hand drawn sci-fi action-adventure with a bold hand drawn art style join the ato as they embark on a mission to save their home world only a mysterious power source discovered on a distant planet can save them but how far will the ato go save themselves?,tbd,Aug 16 2017, bonfire entertainment action shooter shoot-'em-up horizontal no online multiplayer
OGRE,66,the official adaptation of the legendary wargame from steve jackson games engage in futuristic warfare with armored hovercraft superheavy tanks infantry and giant cybernetic war machines called ogres,tbd,Oct 5 2017, auroch digital strategy turn-based tactics online multiplayer
THE SHAPESHIFTING DETECTIVE,66,the shapeshifting detective is a supernatural-noir murder mystery fmv game assume the role of a detective and investigate the murder by shapeshifting into any character… even the next victim,6.7,Nov 6 2018, d'avekki studios limited adventure general no online multiplayer
NECRONATOR: DEAD WRONG,66,necronator: dead wrong is a comedic micro rts game with a deck-building twist collect and deploy undead units and build an army to conquer the insufferable goody-two-shoes of the livmor alliance raise the dead drop the mic,tbd,Jul 30 2020, toge productions strategy real-time defense
THEATRE OF WAR,66,theatre of war is a world war two real-time strategy game theatre of war depicts authentic battles of world war ii between 1939-1945 command hundreds of different unit types in 5 historically accurate campaigns (us uk soviet german french and polish) this isn't just another ww2 rts click-fest but a real time combat simulator with an emphasis firmly entrenched on realism and detail historical accuracy and real world military tactics that will challenge even the most battle hardened armchair general [battlefrontcom],6.2,Apr 19 2007,tofficial site: http://www.battlefront.com/products/tow/index.html battlefront.com 1c 1c entertainment strategy real-time historic general historic tacticsnumber of players: 1-8 playersoffline modes: competitive team orientedonline modes: competitive team oriented 8 players online
MOLE CONTROL,66,the people of molar creek have lived alongside the region's infamous exploding moles for hundreds of years but the night before the village's annual mole control competition and a mystery villain has set the exploding moles loose within the town itself it's now down to you and local inventor dr kraft to find the moles and reclaim molar creek mole control is a puzzle game that brings the classic logic based game play of minesweeper into the 21st century pilot a crazy invention across a mind-bending adventure or enjoy a frantic time attack challenge all with the comical aim to rid one town of exploding moles [blizt],tbd,Jan 20 2010,eofficial site: http://www.molecontrolgame.com/ remode miscellaneous puzzle puzzle puzzle logic logic
I AM ALIVE,66,i am alive thrusts you into the role of a lone survivor in a believable dark and insecure post-apocalyptic world one year after the event a worldwide cataclysmic event that wiped most of the human race a man struggles for survival in a desolate city as he tries to reunite with his long lost wife and daughter,6.0,Sep 6 2012,mofficial site: http://www.iamalivegame.com/ ubisoft shanghai action adventure horror horror survivalesrb descriptors: blood intense violence sexual themes strong language
DESPERADOS 2: COOPER'S REVENGE,66,"desperados 2 is the sequel of the successful wild west title ""desperados – wanted dead or alive"" the gameplay is based on its predecessor but with brand new tactical possibilities in a beautiful 3d environment the player is able to switch from an isometric view to a third person view whenever he wants for example for duels brawls and shoot-outs there will be a great variety of setting for example dusty canyons ghost towns indian villages and forts creating a breathtaking atmosphere take on the role of up to 6 heroes including the famous bounty hunter john cooper and experience in a thrilling story with surprising turns [spellbound]",6.7,May 5 2006,tofficial site: http://www.desperados2.com/ spellbound strategy real-time historic general historicnumber of players: 1 playeresrb descriptors: language suggestive themes use of alcohol violence no online multiplayer
MOTO RACER 3,66,weave your way through realistic downtown paris in the never before seen traffic mode features six blood-pumping racing styles including street motocross supercross freestyle trial and traffic with 32 all-new bikes 15 tracks immerse the player in completely different racing environments such as grand prix touring indoor and outdoor [infogrames],7.5,Jan 31 2002,e delphine software international driving racing arcade motorcycle other motocross motocrossnumber of players: 1-8 players
ROOMS: THE UNSOLVABLE PUZZLE,66,a puzzle game inspired by sliding puzzles and platformer games in a twisted mansion made of rooms that slide like sliding puzzle player should find a way to the exit by moving rooms and using what's inside them,tbd,May 1 2015, handmade game puzzle generalspecial controllers: htc vive oculus rift htc vive oculus rift valve index oculus rift no online multiplayer
LOST PLANET: EXTREME CONDITION,66,in lost planet human snow pirates navigate vs (vital suits) through hostile ice-covered environments fighting against the indigenous akrid creatures for the precious thermal energy they need to survive for one such pilot named wayne death almost seemed imminent until he was fortunately rescued however he can only remember a few fragments of his past including the slaying of his father by the monstrous beings yet under the veil of ice a devious plan has been set into motion for the termination of all akrid and snow pirates alike what really happened to wayne? who is plotting the destructive scheme? encounter valuable allies and dangerous enemies on wayne's search for the truth [capcom],7.2,Jun 26 2007,tofficial site: http://www.lostplanet-thegame.com/ capcom action shooter shooter third-person sci-fi sci-fi arcadenumber of players: 1-16 playersesrb descriptors: animated blood mild language violencesound: dolby digital 5.1offline modes: competitive team orientedconnectivity: onlineonline modes: competitive team orientedresolution: 1080i 720p 16 players online
SUNSET,66,assume the role of angela burnes a us immigrant in a small latin american country ruled by a military dictatorship the year is 1972 you take care of the luxurious penthouse of gabriel ortega once a week an hour before sunset and then a violent uprising breaks out in the metropolis below,2.9,May 21 2015, tale of tales modern adventure 3d first-person
THE WALKING DEAD: MICHONNE - EPISODE 2: GIVE NO SHELTER,66,surrounded by the dead and mistrustful of the living you – as michonne - will choose how the story flows through the choices you make in this three-part episodic miniseries,6.3,Mar 29 2016, telltale games adventure 3d third-person
COLD FEAR,66,cold fear is the first action-horror title under the ubisoft brand the game is set in a dynamic environment on a stormy sea including intense combat intelligent enemies and a high element of the shockingly unexpected your life jacket won't be sufficient players step into the role of tom hansen a us coast guard who is sent to board a drifting russian whaling ship in the middle of a howling storm on the bering sea who will discover there is no safe place here on this constantly rocking and shifting ship and a mysterious oil rig players must turn their interactive surroundings to their advantage to take down human enemies ? and enemies that aren't human any more - and save their own life [ubisoft],7.6,May 17 2005,m darkworks action adventure horror horror survivalesrb descriptors: blood and gore intense violence language no online multiplayer
