Title,Meta_score,Summary,User_score,GamesRelease,Descrition
KINGDOM HEARTS HD I.5 + II.5 REMIX,88,kingdom hearts hd 15 + 25 remix is an hd remastered collection of 6 unforgettable kingdom hearts experiences in one disc available for the first time on the playstation®4 kingdom hearts hd 15 + 25 remix features: * kingdom hearts final mix * kingdom hearts re:chain of memories * kingdom hearts 358/2 days (hd remastered cinematics) * kingdom hearts ii final mix * kingdom hearts birth by sleep final mix * kingdom hearts re:coded (hd remastered cinematics) key features: experience the magic of kingdom hearts -- start wielding your keyblade to help light overcome the darkness! get immersed in the compelling and action-packed kingdom hearts stories with 4 games and 2 hd remastered cinematics celebrate 15 years of kingdom hearts with this essential collection -- remember and relive 6 adventures from kingdom hearts dark seeker saga adventure with disney characters through dozens of disney worlds! -- team up with beloved characters such as captain jack sparrow (pirates of the caribbean) simba (the lion king) beast (beauty and the beast) ariel (the little mermaid) and many more,6.9,Feb 18 2020, square enix miscellaneous compilation no online multiplayer
DEVIL MAY CRY 5,87,a brand-new entry in the over-the-top action series comes complete with its signature blend of high-octane stylized action and otherworldly and original characters the series is known for years have passed since the legions of hell have set foot in this world but now a new demonic invasion has begun and humanity’s last hope will rest in the hands of three lone demon hunters each offering a radically different play style united by fate and a thirst for vengeance these demon hunters will have to face their demons if they hope to survive [xboxcom],7.5,Mar 8 2019,m capcom action adventure general up to 3 players
MIDDLE-EARTH: SHADOW OF MORDOR,87,fight your way through mordor and reveal the truth of the spirit that compels you discover the origins of the rings of power build your legend and ultimately confront the evil of sauron in this new story of middle-earth,7.9,Sep 30 2014,m monolith productions fantasy action adventure fantasy open-world no online multiplayer
DOOM,87,there is no taking cover or stopping to regenerate health in campaign mode as you beat back hell’s raging demon hordes combine your arsenal of futuristic and iconic guns upgrades movement and an advanced melee system to knock-down slash stomp crush and blow apart demons in creative and violent ways in multiplayer dominate your opponents in doom’s signature fast-paced arena-style combat in both classic and all-new game modes annihilate your enemies utilizing your personal blend of skill powerful weapons vertical movement and unique power-ups that allow you to play as a demon doom snapmap is an easy-to-use game and level editor that allows for limitless gameplay experiences on every platform anyone can snap together and customize maps add pre-defined or custom gameplay and edit game logic to create new modes instantly play your creation or make it available to players around the world [id/bethesda],8.5,May 13 2016,m id software sci-fi action shooter first-person third-person arcade up to 12 players
BATTLEFIELD 1,87,intuitive destruction and dynamic weather ensure that no battle is ever the same for even more gameplay possibilities carve a path through walls and buildings take down your enemies in creative ways and leave your mark on the terrain around you through intuitive destruction through your actions the pristine world around you change into a battle-scarred landscape changing the world forever with dynamic weather you will need to adapt your tactics to weather changes as the elements play a part in the battle playing the same map on a bright day in heavy fog or rain will impact what you see and hear forcing you to adapt your play style on an ever-changing battlefield operations introduces a new way to play multiplayer in battlefield 1 you play a series of interconnected battles across multiple fronts play a sequence of battles where your actions have consequences beyond a single match as you try to conquer territory or push back your attackers at those times when you feel all is lost call in the behemoths - the largest fully player-controlled vehicles ever seen in battlefield roam the battlefield and rain fire on your enemy to break their defenses all-out war never felt so epic take control of the armored train air ship or the battleship to dominate the battlefield across land air and sea [electronic arts],7.6,Oct 18 2016,m ea dice action general shooter first-person tactical up to 64 players
DARK SOULS III,87,developed by japanese developer fromsoftware dark souls iii is the latest chapter in the dark souls series with its trademark sword and sorcery combat and rewarding action rpg gameplay players travel across a wide variety of locations in an interconnected world of unrelenting challenge and deep rpg gameplay as they search for a way to survive the coming apocalypse,8.6,Apr 12 2016,m from software role-playing action rpg up to 6 players
ASSASSIN'S CREED ODYSSEY,87,write your own epic odyssey and become a legendary spartan hero forge your destiny in a world on the brink of tearing itself apart influence how history unfolds in an ever-changing world shaped by your choices features: * legendary spartan hero - embark on your journey from outcast to legendary spartan hero * ancient greece awaits - explore an entire country full of unexpected encounters in untamed environments and bustling ancient cities * choose your path - your choices shape the world around you play in a living world that constantly reacts to your every decision * fight epic battles - charge into epic clashes between sparta and athens in battles pitting 150v150 soldiers against each other * sail the aegean sea - recruit crewmembers and customize your ship as you explore and battle your way on the open seas,6.2,Oct 2 2018,m ubisoft action adventure open-world no online multiplayer
DONUT COUNTY,87,raccoons have taken over donut county with remote-controlled trash-stealing holes you play as bk a hole-driving raccoon who swallows up his friends and their homes to earn prizes meet interesting characters steal their trash and throw them in a hole,6.8,Dec 18 2018,e ben esposito action adventure general no online multiplayer
FORZA MOTORSPORT 6,87,more than 450 cars all carefully recreated and customizable and complete with working cockpits and full damage tour twenty-six world-famous locales including daytona le mans and more 2-player split-screen racing 24-player races and realistic drivatar opponents deliver packed tracks and action,7.7,Sep 15 2015,e turn 10 driving gt / street racing simulation automobile up to 24 players
ROCKET LEAGUE,87,fire your rockets high-octane team sports get behind the wheel of a high-flying hard-hitting rocket powered car and drive into the rocket league arena choose from a variety of vehicles to drive and customise in this football-meets-destruction derby team sport and master the skills youll need to fire home the goals soar high into the air to perform daring acrobatic strikes and daredevil saves or use aggressive tactics to take down rival players at supersonic speeds,8.0,Feb 17 2016,e psyonix panic button sports team soccer arcade up to 8 players
KENTUCKY ROUTE ZERO: TV EDITION,87,kentucky route zero is a magical realist adventure game about a secret highway running through the caves beneath kentucky and the mysterious folks who travel it at twilight in kentucky as bird songs give way to the choir of frogs and insects familiar roads become strange and it's easy to get lost those who are already lost may find their way to a secret highway winding through underground caves the people who live and work along this highway are themselves a little strange at first but soon seem familiar: the aging driver making the last delivery for a doomed antique shop; the young woman who fixes obsolete tvs surrounded by ghosts; the child and his giant eagle companion; the robot musicians; the invisible power company lurking everywhere and the threadbare communities who struggle against its grip,6.1,Jan 28 2020,t cardboard computer adventure general no online multiplayer
PRO EVOLUTION SOCCER 2017,87,in pes 2017 the 1st touch is calculated by player attributes as well as the further inclusion of real ball physics directly controlled by the input ball touch see how different players control the ball in unique and different ways based on where and how you control them dictating the flow of the game based on how they react to the unpredictable movement of the ball in addition there is more control in how you receive passes and depending on the pass players can visually execute the exact play intended from receiving a pass to sending the ball out again [konami],5.9,Sep 13 2016,e konami sports team soccer sim
TITANFALL 2,87,in single player titanfall 2 delivers a crafted experience that explores the unique bond between man and machine playable offline the single player campaign in titanfall 2 lets fans step out onto the frontier as a militia rifleman with aspirations of becoming an elite pilot stranded behind enemy lines and facing overwhelming odds players must team up with a veteran titan to uphold a mission they were never meant to carry out in multiplayer respawn is continuing to evolve their gameplay to provide a more robust experience that delivers expanded depth and variety that includes six new titans deeper pilot abilities more customization options and a robust progression system that is sure to satisfy fans [electronic arts],8.4,Oct 28 2016,m respawn entertainment action shooter first-person arcade up to 16 players
