Title,Meta_score,Summary,User_score,GamesRelease,Descrition
FOX N FORESTS,66,shoot slash switch and snatch to unveil the mystery of the 5th season in the most retrotaining 16-bit action platformer ever to be made…,7.5,May 17 2018,e10+ bonus level entertainment action platformer 2d no online multiplayer
WARBORN,66,rise up - rise up and deploy for battle in the variable armour a technologically advanced suit of war as the political climate between factions is thrown out of balance and the solar system is engulfed in conflict lead your strike force of deadly mecha towards victory in turn-based tactical combat,tbd,Jun 12 2020,e10+ raredrop games ltd strategy turn-based tactics 2 players
GALAXY CHAMPIONS TV,65,get powerful weapons and power-ups kill huge amount of enemies level up unlock upgrades and beat all the bosses to become the champion of the most violent tv show of all time! are you ready to become the champ?!,tbd,Oct 3 2019,e10+ aquadiun action shooter shoot-'em-up top-down no online multiplayer
KIRBY FIGHTERS 2,65,choose from a cast of kirby’s most iconic copy abilities—including the brand-new wrestler ability—and duke it out to be the last kirby standing familiar friends and foes like bandana waddle dee and king dedede also make an appearance as playable characters in the kirby fighters 2 game available exclusively for the nintendo switch™ system,7.9,Sep 23 2020, nintendo hal labs action fighting 2d up to 4 players
HEROLAND,65,highly customizable rpg - as a hero tour guide you choose what your party does and when! customize strategies weapons and more including taking home treasure to decorate lucky's room,tbd,Dec 3 2019,t furyu role-playing japanese-style no online multiplayer
LEGO THE INCREDIBLES,65,lego the incredibles takes players on a fun-filled adventure where they'll control their favorite incredibles characters and team up as a family to conquer crime and family life reimagined in lego form and featuring tt games' signature lego humor the game recreates scenes and action sequences from both incredibles movies,6.9,Jun 15 2018,e10+ tt games tt fusion action adventure general open-world no online multiplayer
88 HEROES: 98 HEROES EDITION,65,88 heroes is a chaotic 2d platformer that is as fun to watch as it is to play where each level completed or untimely death brings a new uniquely skilled hero into the action with just 88 minutes to complete all 88 levels youll need every one of the 88 heroes to stop the dastardly dr h8 destroying the earth! are you up to the challenge?,6.4,Oct 10 2017,e10+ bitmap bureau action platformer 2d no online multiplayer
SUPER BLOOD HOCKEY,65,relive the golden age of arcade sports gaming with super blood hockey — a violent homage to classic 8-bit and 16-bit ice hockey games now featuring the franchise mode update,5.4,Apr 26 2019,m loren lemcke kittehface software sports team ice hockey arcade no online multiplayer
VOSTOK INC.,65,vostok inc is a casual game for a hardcore audience and a hardcore game for a casual audience the premise is that you're a corrupt narcissistic yuppie out to make as much money as possible think the wolf of wall street in space it's a twin stick shooter for the modern age an age where audiences are limited by time and want to be able to play when they want how they want and on whatever devices they want want to play on console whilst sitting on the sofa? sure fancy a quick game on handheld whilst on the bus? go ahead want the game to reward you whilst it's playing itself on your mobile whilst at work? don't let us stop you! the introduction of an idle clicker metagame into an already brilliant and satisfying second-to-second experience adds a whole extra dimension to the genre not to mention it makes the game more addictive than crack once you get going of course no nosebleed interactive game would be complete without the extra bells and whistles so as well as an adaptive audio system (which you can remix to your heart's content) we've also got 13 minigames (including an fps) tamagotchi style virtual pets (or in our case a virtual executives) and a massive suite of ship and weapon upgrades to unlock and mess about with,7.1,Dec 7 2017,e10+ nosebleed interactive action shooter shoot-'em-up top-down no online multiplayer
SPELUNKER PARTY!,65,go on a journey to the underground with your buddies spelunker the weakest action hero is now on nintendo switch offline and online co-op multiplay with up to 4 players power-up your characters by customizing them with various costumes and items a variety of adorable pets are also here to help you on your adventure time attack quests and more! enjoy spelunker party together [nintendo],6.6,Oct 19 2017,e tozai games action platformer 2d
OCTODAD: DADLIEST CATCH,65,octodad: dadliest catch is the sequel to the splash hit octodad! this time our cephaloprotagonist has gotten himself in a bind between his wifes mounting mistrust and a disastrous trip to the local aquarium! are you dad enough to control the titular octopus father as he strives to hide his nautical nature from his family while keeping his tangled tentacles intact?,7.0,Nov 9 2017,eofficial site: http://www.octodadgame.com/ young horses inc adventure 3d third-person no online multiplayer
UNEPIC,65,unepic is a combination of platforming and role playing games there are many hilarious references throughout the game the game takes place in harnakon a huge medieval castle it is set in the hardcore nes style yet refined with the latest features this makes unepic a very unique game,6.8,Dec 15 2017,tofficial site: http://unepicgame.com/en/game.html @unepic_fran unepic fran action platformer 2d no online multiplayer
THE VIDEOKID,65,test your skills to the max with this gnarly & challenging arcade style skate game set in a retro 1980s neighborhood filled with bogus dangers,5.8,Aug 30 2018,e10+ chorus worldwide action arcade no online multiplayer
NEFARIOUS,65,tired of playing the hero? nefarious is a 2d action platformer where you get to be the villain! step into the wily shoes of crow an evil genius on an epic quest to steal princesses for his royalty-powered world-conquering death ray,7.0,Sep 13 2018,e10+ starblade action platformer 2d no online multiplayer
OH MY GODHEADS: PARTY EDITION,65,grab eleven godheads with their own game-changing abilities such as explosions mind-control and freeze visit ten locations with their own obstacles to overcome like the waterfalls in japan italian volcanoes and more who can say no to a penguin with a top hat monocle & smoking pipe? meet nine curious characters,tbd,Sep 25 2018,t titutitech action miscellaneous fighting party / minigame 3d no online multiplayer
SWIMSANITY!,65,swimsanity! is a multiplayer underwater shooter with action-packed co-op and versus game modes all supported by online and local play you play as our hero mooba who uses a variety of unique power ups and weapons to survive in this aquatic world whether you're teaming up with friends to swim into adventure mode or clashing in competitive matches such as last mooba standing there's more than 150+ challenges to complete across 8 action-packed game modes in swimsanity! all modes can be played online or locally,tbd,Aug 6 2020,e10+ decoy games action platformer 2d up to 4 players
GRAVEYARD KEEPER,65,face ethical dilemmas do you really want to spend money on that proper hotdog meat for the festival when you have so many resources lying around? gather valuable resources & craft new items expand your graveyard into a thriving business go ahead and gather valuable resources scattered in the surrounding areas and explore what this land has to offer make business alliances these dead bodies don't need all that blood do they? why not sell it to someone who can put it to good use same for body parts hey it's being efficient with recycling! explore mysterious dungeons no medieval game would be complete without these take a trip into the unknown and find useful new ingredients which may or may not poison a whole bunch of nearby villagers capitalism,5.7,Jun 27 2019,t lazy bear games simulation action adventure virtual open-world career no online multiplayer
DARK DEVOTION,65,explore the secrets of a mysterious fallen temple and put your templar faith to the test in dark devotion where no sacrifice is too great in praise of your god measure your devotion and your bravery by journeying into deepest darkness for answers to questions that will challenge your very existence dark devotion features a richly detailed immersive narrative that unfolds a sombre tale of your templar religion’s irresistible calling every encounter challenges your fortitude piety and conviction as you move deeper into your cursed pilgrimage spanning four unique worlds each with their own incredibly detailed environments you’ll wield dozens of weapons in your quest to discover the temple’s secret: all the while assailed by dark enemies and devious bosses whose core mission is to destroy your soul and damn you forever,7.5,Oct 24 2019,m the arcade crew action adventure general no online multiplayer
WONDER BOY RETURNS REMIX,65,a classic arcade masterpiece! wonder boy returns with high definition remake! boy our protagonist is at the beach spending time with other girls behind his girlfriend tinas back that was when tina confronts him and boy gets punished for his behavior while being disciplined a red devil suddenly appears out of nowhere and kidnaps tina hold on tina! i will save you!!! in order to save tina and repent for his mistake our boy sets towards for a difficult adventure a classic action masterpiece arcade game wonder boy has been remade into hd! food is important for a primitive man! collect all food before your health gets depleted defeat all enemies avoid all obstacles and head over to save tina! features: - rough terrain breathtaking moments of dodging action - interrupting enemy gratifying feeling of killing enemies - items to assist your game play satisfaction of earning items - boss in every last map of the stage activeness by killing boss - higher score for better play a desire to challenge for higher score - earning hidden items on each map inspire to repeat play for all clear,6.4,May 23 2019,e cyberfront korea corp action platformer 2d no online multiplayer
THE COMPLEX,65,an interactive sci-fi thriller movie from the publishers of late shift and the bunker after a major bio-weapon attack on london two scientists find themselves in a locked-down laboratory with time and air running out with choose-your-own-adventure style gameplay your actions and your relationship with other characters will lead you to one of eight suspenseful endings having treated the victims of a chemical attack in the totalitarian state of kindar dr amy tenant is a leader in the advancement of nanocell technology now in london news breaks of a blood-vomiting civilian whose identity is far from coincidental reunited with an old friend amy is trapped in an impenetrable hq of laboratories—a womb of scientific advancement with a perilous secret,7.0,Mar 31 2020,m wales interactive adventure general no online multiplayer
SOLSERAPH,65,as the guardian of humanity civilization is in your hands build your cities and set up defensive structures to protect them from the constant threat of monsters then descend into their lairs with sword and spells to eliminate them for good explore floating islands ancient caverns and lost cities the world is yours,tbd,Jul 10 2019,e ace team action adventure general no online multiplayer
OMEGA LABYRINTH LIFE,65,take it easy in the latest addition to the series where you buff your bust with every foe you defeat omega labyrinth now in addition to adventuring through dungeons you can enjoy the finer things in life taking care of flowers rebuilding the academy having a little fun on the side,7.3,Aug 1 2019,m matrix software d3publisher role-playing roguelike no online multiplayer
BEAR WITH ME: THE LOST ROBOTS,65,the noir episodic point and click adventure series bear with me is back! introducing bear with me: the lost robots -- an all new prequel chapter featuring amber's brother flint and the callous detective ted e bear take to the gritty and bustling undergrounds of paper city discovering new characters and rich lore leading up to the events of the first three episodes of bear with medark interrogations sarcastic banter and challenging puzzles lie in store for our heroes as they collect clues to solve a bigger more sinister mystery featuring an evocative soundtrack expansive narrative and a uniquely drawn 2d animated art-style accented by an impressive film noir style bear with me will take players through an emotional rollercoaster of a journey that will determine the fates of our protagonists,tbd,Jul 31 2019,t exordium games adventure point-and-click no online multiplayer
MY HERO ONE'S JUSTICE 2,65,fight for your justice in my hero one's justice! the popular manga and anime series clashes head-to-head and quirk-to-quirk in this 3d arena fighter pave your path and choose between hero or villain and battle through iconic moments,6.3,Mar 13 2020,t bandai namco games action fighting 3d up to 4 players
ANTHILL,65,by drawing pheromone trails you direct your ground forces to different destinations working with streams of units rather than individuals,tbd,Oct 24 2019,e image & form strategy real-time general no online multiplayer
SELF,65,self is a kafkaesque suspense text-based adventure game with simulation and puzzle mechanics,tbd,Jan 16 2020,e10+ dobell adventure general text no online multiplayer
SEN: SEVEN EIGHT NINE,65,sen is a minimalistic zen puzzle game about recognising patterns of numbers colours and shapes the rules of the game are taught with absolutely zero instruction - the progression and design of the levels has been carefully balanced to introduce each rule thereby giving players the sensation of discovering the rules for themselves,tbd,Feb 6 2020,e indie champions ltd puzzle logic no online multiplayer
VAMPIRE: THE MASQUERADE - SHADOWS OF NEW YORK,65,you're a nobody an outcast in your own vampiric sect a political prisoner of no particular value an immigrant who never found her roots in a city of immigrants a chainsmoker whose favorite pastime is staring blankly at the streets through the windows of a fast food joint at 4am the sinking feeling in the pit of your stomach tells you that you're doomed and distorted voices from the shadows seem to agree the curse of your clan makes interacting with everyday technology difficult dissociation is your natural state but when new york's anarch leader meets a gruesome end out of all the bloodsuckers in the metropolis you're the one picked to investigate make no mistake: this is obviously a trap yet another move in the horrible game of jyhad the eternal struggle for power between warring vampire generations but you're lasombra and if there's one thing you know it's this: if the ventrue prince and her followers underestimate you they're going to deeply regret it vampire: the masquerade shadows of new york is a visual novel set in the rich universe of vampire: the masquerade it acts as a stand-alone expansion and a companion piece to our previous title coteries of new york while coteries was a general introduction to the world depicted in the 5th edition of the hit tabletop role-playing game shadows presents a more personal and unique tale,tbd,Sep 10 2020,m draw distance adventure visual novel no online multiplayer
SAMURAI SHODOWN! 2,65,"""samurai shodown!2"" a fighting game previously released on neogeo pocket in 1999 returns on nintendo switch ● haohmaru ukyo tachibana nakoruru and many other iconic characters from the samurai shodown series come back in sd version! even this boss character !? ● every character can be played in two different ways to double the fun! ● ""collection cards"" that allow to customize your characters can be unlocked after fulfilling specific conditions get them all",tbd,Aug 7 2020,e code mystics inc. saurus action fighting 2d no online multiplayer
ULTRACORE,65,ultracore is a run-and-gun title developed by digital illusions,tbd,Jun 23 2020,t strictly limited games action platformer 2d no online multiplayer
ATOM RPG,65,in 1986 both the soviet union and the western bloc were destroyed in mutual nuclear bombings you are one of the survivors of the nuclear holocaust your mission - to explore the wild and wondrous world of the soviet wasteland to earn your place under the sun and to investigate a shadowy conspiracy aimed at destroying all that is left of life on earth,8.6,Sep 4 2020,m atent geimz tov role-playing general no online multiplayer
JET KAVE ADVENTURE,65,jet kave adventure brings everything you love about 25d platformers enjoy the skill-based action challenging boss fights clever secrets and thrilling set-pieces in a game where the stone age and science fiction collide meet kave the jet-powered caveman a has-been chief banished by his own tribe he stumbles upon… a jetpack! the device turns him into the only prehistoric man who stands a chance against “the alien invader” – a rather unlikable guy from the sky who’ll readily kick off a disastrous volcanic eruption just so he can repair his spaceship so begins kave’s quest to save the whole island and prove his worth to the tribe,6.2,Sep 17 2019,e10+ 7levels action platformer 2d no online multiplayer
KILL LA KILL: IF,65,you control satsuki kiryuin as the main protagonist of this game and proceed along with the story while battling against various characters all scenarios are completely new and fully supervised under the watchful eyes of the original scenario-writer kazuki nakashima you will be experiencing the story unfold from the perspective of satsuki kiryuin the rival of the original series' protagonist ryuko,6.8,Jul 26 2019,m studio trigger aplus action adventure general action fighting 3d no online multiplayer
198X,65,welcome to suburbia just outside the city sometime in 198x this is the journey of kid a teenager stuck between the limitations of innocent youth and the obligations of inevitable adulthood the story unfolds when kid discovers the local arcade – finding new worlds and new meaning in video games…,7.0,Jan 23 2020,t hi-bit studios action miscellaneous platformer party / minigame 2d no online multiplayer
CULTIST SIMULATOR: INITIATE EDITION,65,cultist simulator is a game of apocalypse and yearning from alexis kennedy creator of fallen london and sunless sea play as a seeker after unholy mysteries in a 1920s-themed setting of hidden gods and secret histories perhaps you're looking for knowledge or power or beauty or revenge perhaps you just want the colours beneath the skin of the world in this roguelike narrative card game what you find may transform you forever every choice you make from moment to moment doesn't just advance the narrative -- it also shapes it become a scholar of the unseen arts search your dreams for sanity-twisting rituals craft tools and summon spirits indoctrinate innocents seize your place as the herald of a new age,tbd,Feb 2 2021,t weather factory strategy turn-based card battle no online multiplayer
GOLDEN FORCE,65,defeat forces of evil along with gutz spina drago and elder! have some fun with their individual skills and movesets in a journey through muscle island the king of demons set his sights on muscle island a paradisaical and peaceful place where it’s good to live this evil person settled his army and persecutes the population with the help of his generals wasting their last coins in the taverns of the island mercenaries from the feared golden force enjoy their last moments of vacation when they receive a new contract: beat down this new evil in order to take back the mountain of gold in his possession when there is gold and a promise of great battles you can count on the golden force to save your skin!,tbd,Jan 28 2021,m storybird storybird studio action adventure open-world no online multiplayer
TITAN QUEST,65,discover the courage that turns heroes into legends from age of empires co-creator brian sullivan and braveheart writer randall wallace comes an innovative all-new action role playing game set in ancient greece egypt and asia the titans have escaped their eternal prison wreaking havoc upon the earth the gods seek a hero who can turn the tide in an epic struggle that will determine the fate of both men and gods are you ready for the quest? * explore the ancient world - unlock arcane mysteries and battle the beasts of mythology as you journey to the parthenon great pyramids hanging gardens of babylon the great wall and other legendary locations * amazing graphical detail - take a hero's journey through authentic ancient world settings crafted in stunning realistic 3d detail * conquer monsters of legend - battle horrific monsters and mythical beasts in a story-driven campaign that will determine the fate of all existence * highly customizable characters - build and customize your characters with 28 classes and over 1000 pieces of unique and legendary items to create the ultimate champion * create your own worlds - create your own maps with the easy-to-use world editor for endless adventuring * online multiplayer gameplay - challenge others to experience your map creations in fast-action 2-6 player online cooperative gameplay,7.0,Jul 31 2018,tofficial site: http://www.titanquestgame.com thq nordic role-playing action rpg up to 6 players
DEAD OR SCHOOL,65,underground dwelling girl hisako is aiming for the surface in a zombie infested tokyo hack and slash rpg! obtain weapons and gear from enemies and customize your skill tree to create your own unique and powerful a character,7.1,Mar 13 2020,m studio nanafushi action adventure general no online multiplayer
BATTLE PRINCESS MADELYN,65,battle princess madelyn is a game that follows the journey of a young knight in training madelyn and her ghostly pet dog fritzy they set out on a journey to save her kingdom and her family from the clutches of an evil wizard,6.4,Dec 20 2018,e10+ causal bit games action platformer 2d no online multiplayer
POI: EXPLORER EDITION,65,embark on a classic 3d platforming adventure as you set sail on an airship to collect explorer medallions and unravel the mysteries of the milky way globe explore uncharted lands and meet wild new characters while on a journey to collect all the medallions and become a true master explorer!,7.0,Oct 23 2017,e10+ polykid action platformer 3d no online multiplayer
MORPHITE,65,set in a distant future where humanity has colonized the far reaches of space morphite follows the story of myrah kale a young woman whose life takes a sudden turn when a simple mission develops into an epic interstellar journey revealing her mysterious past and relation to a coveted substance called morphite myrah will voyage to the furthest corners of space and explore uncharted procedurally-generated planets each with diverse landscapes and teeming with exotic flora and fauna with the help of a scanner myrah will sell biological information for ship suit and weapon upgrades inside myrah's vessel players will engage in random encounters with real-time space combat trade with other travelers across the galaxy and navigate outer space with morphite's easy-to-use starmap system [nintendo],6.6,Nov 2 2017,t crescent moon games action adventure general no online multiplayer
BEE SIMULATOR,65,a unique chance to see the macro scale world from the micro perspective of a honeybee a realistic representation of a place inspired by central park,7.1,Nov 12 2019,e varsav game studios simulation general no online multiplayer
HUMAN: FALL FLAT,65,human:fall flat is a quirky open-ended physics-based puzzle and exploration game set in floating dreamscapes your goal is to escape these surreal dreams by solving puzzles with nothing but your wits and physics,7.2,Dec 7 2017,e no brakes games action adventure general online multiplayer
GEKIDO: KINTARO'S REVENGE,65,a year has passed since the epic battle that decided the fate of mankind and claimed the life of the beloved angela dark omens once again tell of the return of an evil presence ushi is the last remaining master of the ancient art of shin-ken and he calls upon tetsuo his disciple and adopted son to investigate some strange happenings in a faraway farming village outside the city,7.2,Mar 22 2018,t naps team action beat-'em-up 2d no online multiplayer
SPITLINGS,65,frantic gameplay juicy visuals hypnotic beats: spitlings is a cute but unforgiving hardcore arcade game for 1 - 4 players in which you waggle through a gauntlet of bouncy bubbles,tbd,Aug 4 2020, massive miniteam action general up to 4 players
AO TENNIS 2,64,ao tennis 2 is the only tennis experience designed for and by its community create your own players stadiums and legendary matches enter the competition to reach the top of world tennis in career mode,7.0,Feb 11 2020,e big ant studios sports individual tennis online multiplayer
GEAR.CLUB UNLIMITED,64,for the first time on nintendo switch drive through an authentic world of cars with gearclub unlimited get behind the wheel of the most incredible cars from the most prestigious manufacturers race through over 400 challenging races learn to master the controls of the world's fastest supercars and collect them in your garage: you can customize and tune them across the numerous workshops then take them to the race track for the win challenge your friends competing among up to 4 players on the same screen or beat their times online [nintendocom],6.4,Nov 21 2017,e eden games mobile action general racing simulation automobile no online multiplayer
HOMO MACHINA,64,homo machina is a puzzle game inspired by the work of avant-garde scientist fritz kahn set off on a crazy journey to solve the surreal puzzles of homo machina and learn about the internal working of the human body represented as a gigantic 1920s factory in this narrative puzzle players are plunged into an ingenious system of nerves vessels and valves the aim is to help the body function correctly in about thirty steps or so throughout the entire day each scene breaks down daily acts such as opening your eyes chewing a toast or listening to music through seamless navigation and intuitive and inventive gameplay,tbd,Apr 25 2019,e darjeeling adventure general no online multiplayer
REFUNCT,64,refunct is a peaceful short first-person platformer about restoring a vibrant world • platforming: wall-jumps slides pipes lifts springboards • beautiful: emotional soundtrack and vibrant visuals • peaceful: non-violent open world without death • playful: learn to play without tutorials • relaxing: play at your own pace without pressure • dynamic: changing world and music-synced day/night cycle • seamless: half an hour of uninterrupted quality playtime • for everyone: enjoyable by a wide variety of player skill,6.2,Jun 7 2019,e dominique grieshofer action platformer 3d no online multiplayer
STAR WARS JEDI KNIGHT II: JEDI OUTCAST,64,in the tradition of jedi knight rebel agent kyle katarn returns in thrilling first-person action several years have passed since kyle avenged his father's death and saved the valley of the jedi from jerec and his band of dark jedi when a new and menacing threat to the galaxy emerges kyle knows he must reclaim his past in order to save his future you assume the role of kyle and employ a unique mix of weapons force powers and your lightsaber in both solo and multiplayer modes,5.7,Sep 24 2019,t aspyr aspire action adventure linearlicense: movie no online multiplayer
LEAGUE OF EVIL,64,"get ready for the greatest platformer with the most responsive controls to hit the app store yet!the world needs your help! evil scientists worldwide have joined forces forming a ""league of evil""; the only super agent who can stop them is you!as a specially trained agent you can double jump flipping your way over obstacles you are also trained in wall jumping gaps to reach new heights so get ready to show your sick acrobatic moves across 160 challenging levels! fight your way through your mission and find the mad scientist to deliver a well earned pixel punch in the face!the world is counting on you now go save everyone!features- over 160 levels of super agent action!- sick acrobatics: jump flip wall jump wall hug double jump- multiple world locations- decapitations- pixel art and chiptune retro style game!---more reviews""league of evil is totally worth your dollar"" - toucharcadecom""league of evil offers some of the tightest controls i've seen in a mobile game!"" - destructoidcom""i simply cannot put the game down!"" - theapperacom""league of evil is how you do a platformer on the iphone!"" - mtvcom""super fun game easy to get sucked into and looks gorgeous as a pixel platformer!"" - razorianflycom""league of evil's controls are flawless"" - appmodocom""an 8-bit throwback through-and-through!"" - touchgennet""league of evil is perfect for fans of retro-inspired games!"" - 148appscom""best implementation of on-screen controls in a 2d side-scroller that i've yet seen!"" - gameprocom""this is a quality game that opts to take what other platformers have done and do it better"" - slidetoplaycom""whether you're a casual gamer after a challenge; a platformer fan after a fix; or a hard core gamer ready to test your skills league of evil will provide you with what you need"" - appspycom""highly recommend this game"" - cnetcom""definitely consider dropping the $099 for league of evil!"" - maclifecom""the best ios platformer ever need i say more?"" - nodpadcom---follow us on facebook:wwwleagueofevilgamecom/facebookfollow us on twitter:wwwleagueofevilgamecom/twittervisit us on the web:wwwleagueofevilgamecom",6.1,Aug 31 2017,e10+ ratalaika games action general platformer 2d no online multiplayer
PUZZLE ADVENTURE BLOCKLE,64,rotate the world to find a path to the goal in this rotating puzzle game go on an adventure to the mysterious wonder labyrinth with kulu just a regular kat trying to find his way and the beautiful arika who has lost her memory rotate the world avoid obstacles climb steps and make use of various features to clear each stage the journey to wonder labyrinth will take you through many various worlds with changing environments such as the icicle palace and flame mountain,tbd,Aug 3 2017,t intense puzzle action no online multiplayer
REZ PLZ,64,death is just part of the adventure rez plz is a pixel art puzzle platformer with a new twist on co-op and single player gameplay: kill your brother to solve puzzles and conquer dungeons join apprentice wizard brothers arcan and zeph as they fight the forces of dark arcanum armed with little more than the resurrection scroll a tool they can use to bring each other back to life as you progress you will unlock new spells that grant diverse abilities to conquer the increasingly difficult challenges ahead co-op play rez plz puts a unique spin on the traditional co-op concept instead of trying to keep each player alive through each level you must strategically kill each other to solve puzzles and defeat enemies use the resurrection scroll to bring arcan and zeph back to life death around every corner death is everywhere in rez plz and can come from a multitude of one-hit deaths ranging from being sliced in half eaten by creatures burned alive and more unlock magical spells unlock new spells to conquer the increasingly difficult challenges ahead but be careful because these brothers are poor at magic and one bad spell can mean death! unlockables explore and find a bevy of unlockable cosmetic items and unlockable challenging gauntlet levels to customize your gameplay challenge yourself further with bonus modes such as pvp foot race story rez plz tells the story of arcan and zeph two young apprentice wizards when their school is overrun by evil forces the duo has to work together to defeat the evil wizards of dark arcanum the catch: they’re both terrible at magic although arcan and zeph learn spells along the way their progress is slow when they die the resurrection scroll brings them back to life,tbd,Jul 15 2020, long neck games action platformer 2d 2 players
POKEMON CAFE MIX,64,complete touch-based puzzles to serve dishes and drinks to adorable pokémon customers link together pokémon™ icons to clear puzzles as you work to build up your very own café in pokémon café mix a free-to-start game for the nintendo switch™ system! meet the goals for each puzzle before you run out of turns—link a certain number of icons get a high score or even destroy sugar cubes to serve up pokémon themed menu items meet and grow your café staff of charming pokémon eager to help recruit pokémon to help out at the café (in their adorable uniforms) by building friendship and expand your café and menu offerings by completing puzzles each pokémon staff member has a café skill that will come in handy during puzzles! golden acorns can help you complete puzzles and recruit more pokémon! earn or purchase golden acorns the in-game currency and redeem them to regain hearts continue puzzles and get helpful items as you complete puzzles to build a world-class café you’ll face obstacles such as sugar cubes dollops of whipped cream and tomatoes! use your puzzle skills to clear them and employ the help of pokémon’s café skills for some extra oomph! in addition to café skills each pokémon staff member has a specialty match a pokémon’s specialty with the dish or drink you are making for bonuses in puzzles in addition to recruiting more pokémon staff members and growing your collection of menu items the café itself will expand as you play! getting new tools or having areas added to your café may even draw in more customers all the action in pokémon café mix unfolds in a playful art style that brings out the cuteness of your pokémon pals and patrons it’s time to become a café owner solve puzzles and bring joy to pokémon patrons!,7.5,Jun 23 2020,e genius sonority inc. the pokemon company puzzle matching no online multiplayer
TOUHOU GENSO WANDERER RELOADED,64,join the colorful cast of touhou characters on an incredible journey through the tower of desire! touhou genso wanderer reloaded is the definitive edition of a roguelike masterpiece filled with new dungeons to explore new items to collect and new faces to meet! newcomers and veterans of the touhou series will love journeying through the land of gensokyo with reimu hakurei the shrine maiden of the hakurei shrine as well as new faces such as the spunky magician marisa kirisame and wind priestess sanae kochiya! and now with a ton of new content new and veteran players can experience the world of touhou wherever they go,7.2,Jul 17 2018,t mediascape role-playing roguelike no online multiplayer
SPACE INVADERS FOREVER,64,space invaders extreme has arrived to invade consoles with greatly improved graphics and interactive sound to deliver a new immersive experience! packed with vibrant visuals and a pulsing soundtrack space invaders extreme comes with 16 stages packed with devious invaders and fiendish boss fights practice individual stages in free play then boost your high score to new heights in arcade mode! can you find all the countless hidden bonuses? welcome to the new invasion!,tbd,Dec 11 2020,e taito corporation action shooter shoot-'em-up vertical no online multiplayer
ONIKEN: UNSTOPPABLE EDITION,64,in a post-apocalyptic future controlled by a sinister corporation ninja mercenary zaku is the last hope for humanity inspired by the demanding gameplay of 8-bit action/platformers oniken pits your agility and swordplay against a gauntlet of enemies traps and challenging bosses,7.5,Feb 8 2019,t joymasher action platformer 2d no online multiplayer
ANOTHER LOST PHONE: LAURA'S STORY,64,another lost phone is a game about exploring the social life of a young woman whose phone you have just found this game is designed as a narrative investigation where you must piece together elements from the different applications messages and pictures to progress scrolling through the phone's content you will find out everything about laura: her friendships her professional life and the events that led to her mysterious disappearance and the loss of this phone,5.0,Apr 26 2018,m plug in digital adventure general no online multiplayer
ULTRAWINGS,64,pilot multiple aircraft to complete a variety of missions across a beautifully stylised open-world pop balloons perform in thrilling air races take photos and more ultrawings is an open-world aerial-themed game where you'll pilot an ultralight gee racer rocket-powered glider and sport plane to complete a variety of challenges across a beautifully-stylised island-themed world you'll pop balloons perform spot landings take photos compete in thrilling air races and more earn in-game money to unlock new airports and new aircraft,tbd,Mar 28 2019, bit planet games llc simulation flight civilian no online multiplayer
YU-NO: A GIRL WHO CHANTS LOVE AT THE BOUND OF THIS WORLD,64,your love awaits beyond the bounds of this world! play as takuya an academy student who discovers the secret to time travel thanks to a mysterious gift from his deceased father use the reflector device to travel through multiple timelines and gather clues to unlock the truth resting beneath sword cape,tbd,Oct 1 2019,m elf adventure general no online multiplayer
LITTLE TOWN HERO,64,game freak the developer of the pokémon series has created a new rpg for nintendo switch in town players must take up arms against invading monsters all within the walls of a single village,4.0,Oct 16 2019,e10+ game freak role-playing japanese-style no online multiplayer
THE RED LANTERN,64,the red lantern is a story-driven rogue-lite survival game where you and your team of 5 sled dogs lost in the wilderness must navigate the ever-changing encounters of the alaskan bush to find your way home features: - a dynamic world that changes as you play - nearly 100 different encounters each with varied results - gain items and upgrades as you discover things about the world around you - 8 different pups to add to your team each with their own personalities,5.2,Oct 22 2020,t timberline studio action adventure general no online multiplayer
ONE MORE DUNGEON,64,one more dungeon is a first person shooter roguelike with procedurally generated levels and pixel-art graphics being a nameless adventure seeker your job is to reach the final level deep within the dungeon and destroy the obelisks that are used by forces of evil to invade the world,6.0,Dec 14 2017,e10+ ratalaika games action shooter first-person arcade no online multiplayer
MUGSTERS,64,aliens have taken over the planet and enslaved humanity only you have the know-how to drive back the dastardly threat free your fellow earthlings and save the world,tbd,Jul 17 2018,t reinkout games action adventure general no online multiplayer
UNEXPLORED: UNLOCKED EDITION,64,descend into the depths of the dungeon of doom and complete your quest: steal the amulet of yendor from the fearsome dragon and make it out alive unexplored is the roguelite that feels like a roguelike an accessible yet challenging action rpg that has won praise for its revolutionary level generation tech explore dangerous dungeons forge magical items solve mysterious puzzles and battle hundreds of foes unexplored: unlocked edition includes the main game and its three dlc packs: mithril run ripley run and the dark ritual,7.0,Aug 9 2018,t ludomotion action role-playing shooter action rpg shoot-'em-up top-down no online multiplayer
SUPER TREASURE ARENA,64,"super treasure arena is a unique mix of retro-inspired arcade action and objective-based arena shooters the result is a frantic game where collecting and stealing loot from your opponents is the key to victory play locally via split-screen with your friends or challenge other players online! with two different game modes you can beat each other up in""free for all"" everybody is on his/her own to eliminate other players and collect the most coins ""treasure run"" on the other hand a treasure chest will pop up in the middle of the map and you have to carry it back to your starting point of course treasure chests are pretty heavy so you can only move very sluggishly",tbd,Dec 24 2018,e10+ headup games headup action shooter shoot-'em-up top-down online multiplayer
